TIME,DATE,FILE NAME,SITE NAME,FAULT CODE,PHYCOCYANIN (RFU)-14C102008,BAROMETER (MMHG)-24C102759,CHLOROPHYLL (RFU)-14C102008,COND (µS/CM)-15F102368,SP COND (µS/CM)-15F102368,TDS (MG/L)-15F102368,SAL (PSU)-15F102368,NLFCOND (µS/CM)-15F102368,DO (% SAT)-13C101369,DO (MG/L)-13C101369,DO (% CB)-13C101369,GPS LATITUDE (°)-24C102759,GPS LONGITUDE (°)-24C102759,ALTITUDE (M)-24C102759,PH-15H100582,PH (MV)-15H100582,CABLE POWER (VOLT)-24C102759,BATTERY POWER (VOLT)-24C102759,TEMP (°C)-15F102368,
1:04:14 PM,7/30/2024,240730-130414-Mohonk.bin,Mohonk,0,-0.42,728.0,0.59,90.6,90.3,59,0.04,90.3,107.7,8.87,107.7,41.76783,-74.15555,386.0,8.25,-87.1,11.9,2.85,25.157,
1:03:44 PM,7/30/2024,240730-130344-Mohonk.bin,Mohonk,0,-0.47,728.0,0.53,90.7,90.3,59,0.04,90.3,108.2,8.91,108.2,41.76785,-74.15554,376.3,8.30,-89.7,11.9,2.85,25.181,
1:03:20 PM,7/30/2024,240730-130320-Mohonk.bin,Mohonk,0,-0.42,728.0,0.55,90.7,90.4,59,0.04,90.3,108.5,8.93,108.5,41.76784,-74.15556,370.4,8.33,-91.4,11.9,2.85,25.206,
1:02:54 PM,7/30/2024,240730-130254-Mohonk.bin,Mohonk,0,-0.46,728.0,0.51,89.7,89.3,58,0.04,89.2,108.8,8.94,108.8,41.76782,-74.15556,371.2,8.34,-92.3,11.9,2.85,25.263,
1:02:27 PM,7/30/2024,240730-130227-Mohonk.bin,Mohonk,0,-0.47,728.1,0.43,89.8,89.3,58,0.04,89.2,108.9,8.94,108.9,41.76787,-74.15558,382.6,8.34,-92.2,11.9,2.85,25.308,
1:02:01 PM,7/30/2024,240730-130201-Mohonk.bin,Mohonk,0,-0.51,728.1,0.42,89.9,89.3,58,0.04,89.2,108.9,8.94,108.9,41.76786,-74.15559,382.3,8.34,-92.1,11.9,2.85,25.356,
1:01:33 PM,7/30/2024,240730-130133-Mohonk.bin,Mohonk,0,-0.53,728.1,0.37,89.9,89.2,58,0.04,89.2,108.8,8.93,108.8,41.76788,-74.15556,385.8,8.33,-91.6,11.9,2.84,25.379,
1:00:57 PM,7/30/2024,240730-130057-Mohonk.bin,Mohonk,0,-0.51,728.1,0.36,90.0,89.2,58,0.04,89.2,108.6,8.91,108.6,41.76796,-74.15553,388.4,8.31,-90.2,11.9,2.85,25.423,
1:00:05 PM,7/30/2024,240730-130005-Mohonk.bin,Mohonk,0,-0.52,728.1,0.39,90.0,89.3,58,0.04,89.2,108.6,8.90,108.6,41.76770,-74.15538,405.5,8.30,-89.7,11.9,2.85,25.424,
12:58:59 PM,7/30/2024,240730-125859-Mohonk.bin,Mohonk,0,-0.51,728.1,0.39,90.1,89.2,58,0.04,89.2,108.3,8.87,108.3,41.76779,-74.15538,407.6,8.26,-87.6,11.9,2.84,25.484,
12:58:21 PM,7/30/2024,240730-125821-Mohonk.bin,Mohonk,0,-0.51,728.1,0.40,90.2,89.3,58,0.04,89.2,108.1,8.84,108.1,41.76777,-74.15533,406.2,8.24,-86.5,11.9,2.85,25.558,
12:57:55 PM,7/30/2024,240730-125755-Mohonk.bin,Mohonk,0,-0.54,728.1,0.34,90.4,89.4,58,0.04,89.2,108.1,8.84,108.1,41.76781,-74.15535,403.5,8.24,-86.7,11.9,2.84,25.586,
12:57:22 PM,7/30/2024,240730-125722-Mohonk.bin,Mohonk,0,-0.56,728.2,0.33,90.8,89.8,58,0.04,89.7,107.9,8.82,107.9,41.76774,-74.15535,404.9,8.26,-87.8,11.9,2.84,25.590,
10:45:43 AM,7/23/2024,240723-104543-Mohonk.bin,Mohonk,0,0.13,730.4,0.05,62.1,97.7,63,0.05,99.2,7.9,0.98,7.9,41.76813,-74.15542,389.4,6.43,17.0,11.9,2.86,5.922,
10:45:20 AM,7/23/2024,240723-104519-Mohonk.bin,Mohonk,0,0.14,730.3,0.10,61.9,97.2,63,0.05,98.7,11.6,1.44,11.6,41.76780,-74.15553,396.7,6.45,16.1,11.9,2.86,5.995,
10:44:53 AM,7/23/2024,240723-104453-Mohonk.bin,Mohonk,0,0.15,730.4,0.09,61.3,96.0,62,0.04,97.5,18.3,2.28,18.3,41.76776,-74.15558,396.4,6.47,14.8,11.9,2.86,6.061,
10:44:29 AM,7/23/2024,240723-104428-Mohonk.bin,Mohonk,0,0.16,730.4,0.13,60.6,94.7,62,0.04,96.2,22.3,2.77,22.3,41.76779,-74.15557,389.6,6.49,13.7,11.9,2.86,6.150,
10:43:51 AM,7/23/2024,240723-104351-Mohonk.bin,Mohonk,0,0.12,730.4,0.09,60.9,94.9,62,0.04,96.4,27.7,3.43,27.7,41.76772,-74.15560,392.3,6.52,12.3,11.9,2.86,6.222,
10:43:25 AM,7/23/2024,240723-104325-Mohonk.bin,Mohonk,0,0.15,730.4,0.18,60.8,94.4,61,0.04,95.9,33.4,4.13,33.4,41.76791,-74.15557,391.7,6.55,10.6,11.9,2.86,6.336,
10:43:01 AM,7/23/2024,240723-104300-Mohonk.bin,Mohonk,0,0.31,730.5,0.27,60.5,93.8,61,0.04,95.3,39.0,4.80,39.0,41.76788,-74.15556,389.6,6.58,8.9,11.9,2.86,6.413,
10:42:31 AM,7/23/2024,240723-104231-Mohonk.bin,Mohonk,0,0.16,730.4,0.16,60.4,93.3,61,0.04,94.8,43.0,5.29,43.0,41.76795,-74.15556,386.6,6.62,6.9,11.9,2.86,6.539,
10:41:51 AM,7/23/2024,240723-104151-Mohonk.bin,Mohonk,0,0.12,730.4,0.20,61.4,93.8,61,0.04,95.4,47.4,5.77,47.4,41.76799,-74.15552,383.6,6.67,4.1,11.9,2.86,6.878,
10:41:27 AM,7/23/2024,240723-104127-Mohonk.bin,Mohonk,0,0.11,730.4,0.21,61.4,93.5,61,0.04,95.1,53.9,6.54,53.9,41.76787,-74.15561,385.6,6.72,1.2,11.9,2.86,6.998,
10:40:49 AM,7/23/2024,240723-104049-Mohonk.bin,Mohonk,0,0.13,730.3,0.38,61.0,92.5,60,0.04,94.1,65.7,7.95,65.7,41.76781,-74.15559,384.2,6.84,-5.2,11.9,2.86,7.143,
10:40:21 AM,7/23/2024,240723-104020-Mohonk.bin,Mohonk,0,0.14,730.4,0.37,61.1,91.8,60,0.04,93.4,75.1,9.00,75.1,41.76785,-74.15559,383.3,6.92,-9.7,11.9,2.86,7.505,
10:39:50 AM,7/23/2024,240723-103950-Mohonk.bin,Mohonk,0,0.14,730.4,0.41,61.4,91.7,60,0.04,93.3,82.8,9.88,82.8,41.76790,-74.15559,384.1,7.02,-14.8,11.9,2.86,7.671,
10:39:28 AM,7/23/2024,240723-103928-Mohonk.bin,Mohonk,0,0.21,730.4,0.67,61.9,91.5,59,0.04,93.0,89.6,10.59,89.6,41.76794,-74.15560,385.0,7.09,-18.9,11.9,2.86,8.060,
10:39:04 AM,7/23/2024,240723-103904-Mohonk.bin,Mohonk,0,0.22,730.3,0.70,62.5,91.4,59,0.04,93.0,95.2,11.14,95.2,41.76788,-74.15563,385.0,7.17,-23.1,11.9,2.86,8.464,
10:38:41 AM,7/23/2024,240723-103841-Mohonk.bin,Mohonk,0,0.70,730.4,1.30,63.1,91.2,59,0.04,92.8,99.3,11.52,99.3,41.76789,-74.15555,385.9,7.23,-26.5,11.9,2.86,8.843,
10:38:16 AM,7/23/2024,240723-103816-Mohonk.bin,Mohonk,0,0.45,730.5,0.75,63.7,91.1,59,0.04,92.8,103.2,11.86,103.2,41.76784,-74.15555,392.2,7.29,-30.2,11.9,2.86,9.240,
10:37:54 AM,7/23/2024,240723-103753-Mohonk.bin,Mohonk,0,0.25,730.4,1.03,64.3,91.3,59,0.04,92.9,105.8,12.08,105.8,41.76783,-74.15559,392.6,7.35,-33.1,11.9,2.86,9.527,
10:37:29 AM,7/23/2024,240723-103729-Mohonk.bin,Mohonk,0,0.25,730.4,0.86,65.3,91.1,59,0.04,92.8,109.3,12.29,109.3,41.76783,-74.15558,398.2,7.41,-36.7,11.9,2.86,10.159,
10:37:06 AM,7/23/2024,240723-103705-Mohonk.bin,Mohonk,0,0.23,730.4,0.87,65.8,91.2,59,0.04,92.8,113.0,12.62,113.0,41.76787,-74.15559,390.5,7.48,-40.8,11.9,2.86,10.422,
10:36:39 AM,7/23/2024,240723-103639-Mohonk.bin,Mohonk,0,0.33,730.4,1.19,66.3,90.9,59,0.04,92.5,117.1,12.96,117.1,41.76791,-74.15555,382.8,7.56,-45.1,11.9,2.86,10.825,
10:36:04 AM,7/23/2024,240723-103603-Mohonk.bin,Mohonk,0,0.24,730.4,1.01,67.9,91.3,59,0.04,92.9,120.4,13.09,120.4,41.76796,-74.15558,373.3,7.64,-49.6,11.9,2.86,11.579,
10:35:39 AM,7/23/2024,240723-103539-Mohonk.bin,Mohonk,0,0.20,730.5,0.95,69.0,90.5,59,0.04,92.0,123.3,13.12,123.3,41.76793,-74.15553,376.0,7.69,-52.7,11.9,2.86,12.552,
10:35:03 AM,7/23/2024,240723-103503-Mohonk.bin,Mohonk,0,0.27,730.4,1.09,70.9,91.3,59,0.04,92.9,126.6,13.25,126.6,41.76795,-74.15556,370.7,7.75,-55.7,11.9,2.86,13.258,
10:34:33 AM,7/23/2024,240723-103433-Mohonk.bin,Mohonk,0,0.16,730.5,1.09,72.3,91.0,59,0.04,92.4,128.6,13.17,128.6,41.76794,-74.15561,377.2,7.77,-57.3,11.9,2.86,14.267,
10:34:12 AM,7/23/2024,240723-103411-Mohonk.bin,Mohonk,0,0.16,730.4,1.59,74.2,91.8,60,0.04,93.2,129.8,13.09,129.8,41.76797,-74.15564,377.5,7.79,-58.2,11.9,2.86,14.958,
10:33:44 AM,7/23/2024,240723-103344-Mohonk.bin,Mohonk,0,0.11,730.4,1.33,75.5,91.8,60,0.04,93.2,129.9,12.90,129.9,41.76795,-74.15556,374.5,7.82,-60.5,11.9,2.86,15.697,
10:33:19 AM,7/23/2024,240723-103319-Mohonk.bin,Mohonk,0,0.09,730.4,1.17,78.5,92.5,60,0.04,93.7,131.0,12.64,131.0,41.76795,-74.15559,373.6,7.86,-62.6,11.9,2.86,17.080,
10:32:58 AM,7/23/2024,240723-103258-Mohonk.bin,Mohonk,0,-0.08,730.5,1.05,81.7,93.5,61,0.04,94.6,130.6,12.26,130.6,41.76797,-74.15559,371.2,7.92,-66.3,11.9,2.86,18.373,
10:32:36 AM,7/23/2024,240723-103236-Mohonk.bin,Mohonk,0,-0.09,730.4,0.94,84.0,92.6,60,0.04,93.4,132.5,12.00,132.5,41.76795,-74.15560,373.2,8.03,-72.9,11.9,2.86,20.137,
10:32:10 AM,7/23/2024,240723-103210-Mohonk.bin,Mohonk,0,-0.07,730.4,1.00,87.1,93.1,60,0.04,93.6,128.5,11.30,128.5,41.76797,-74.15562,371.0,8.08,-76.1,11.9,2.86,21.667,
10:31:49 AM,7/23/2024,240723-103149-Mohonk.bin,Mohonk,0,-0.06,730.4,1.19,89.6,92.7,60,0.04,93.0,119.1,10.16,119.1,41.76797,-74.15560,368.7,7.89,-65.9,11.9,2.86,23.244,
10:31:26 AM,7/23/2024,240723-103126-Mohonk.bin,Mohonk,0,-0.13,730.4,1.16,91.4,92.6,60,0.04,92.7,109.7,9.18,109.7,41.76788,-74.15546,368.9,7.65,-52.0,11.9,2.86,24.324,
10:30:56 AM,7/23/2024,240723-103056-Mohonk.bin,Mohonk,0,-0.32,730.4,0.62,93.7,93.9,61,0.04,93.9,99.0,8.20,99.0,41.76789,-74.15559,379.7,7.49,-42.3,11.9,2.86,24.880,
10:30:16 AM,7/23/2024,240723-103016-Mohonk.bin,Mohonk,0,-0.36,730.3,0.56,95.3,94.7,62,0.04,94.6,99.9,8.20,99.9,41.76788,-74.15559,378.8,7.64,-51.2,11.9,2.86,25.349,
10:29:50 AM,7/23/2024,240723-102950-Mohonk.bin,Mohonk,0,-0.30,730.4,0.67,93.2,92.3,60,0.04,92.2,103.1,8.44,103.1,41.76785,-74.15557,377.9,7.81,-61.5,11.9,2.86,25.540,
10:29:30 AM,7/23/2024,240723-102930-Mohonk.bin,Mohonk,0,-0.33,730.3,0.74,91.7,90.6,59,0.04,90.5,105.1,8.58,105.1,41.76791,-74.15559,375.7,8.00,-72.6,11.9,2.86,25.619,
10:29:05 AM,7/23/2024,240723-102905-Mohonk.bin,Mohonk,0,-0.33,730.3,0.76,91.3,90.2,59,0.04,90.0,106.0,8.65,106.0,41.76791,-74.15559,375.5,8.10,-78.2,11.9,2.86,25.646,
10:28:40 AM,7/23/2024,240723-102840-Mohonk.bin,Mohonk,0,-0.31,730.4,0.71,91.1,90.0,59,0.04,89.9,106.2,8.67,106.2,41.76797,-74.15559,370.6,8.11,-78.8,11.9,2.86,25.648,
10:28:12 AM,7/23/2024,240723-102812-Mohonk.bin,Mohonk,0,-0.28,730.3,0.76,91.1,90.0,58,0.04,89.8,106.2,8.67,106.2,41.76788,-74.15560,380.6,8.11,-78.9,11.9,2.86,25.651,
10:27:42 AM,7/23/2024,240723-102742-Mohonk.bin,Mohonk,0,-0.34,730.3,0.75,91.1,90.0,58,0.04,89.8,106.1,8.66,106.1,41.76788,-74.15564,388.1,8.12,-79.3,11.9,2.86,25.651,
10:27:21 AM,7/23/2024,240723-102721-Mohonk.bin,Mohonk,0,-0.35,730.3,0.68,91.0,89.9,58,0.04,89.8,106.2,8.67,106.2,41.76786,-74.15559,391.2,8.13,-79.8,11.9,2.86,25.653,
10:27:01 AM,7/23/2024,240723-102701-Mohonk.bin,Mohonk,0,-0.33,730.3,0.64,91.0,89.8,58,0.04,89.7,106.3,8.68,106.3,41.76784,-74.15555,394.5,8.13,-80.1,11.9,2.86,25.654,
10:26:43 AM,7/23/2024,240723-102643-Mohonk.bin,Mohonk,0,-0.33,730.4,0.74,90.9,89.8,58,0.04,89.7,106.3,8.68,106.3,41.76782,-74.15559,385.2,8.15,-81.3,11.9,2.86,25.656,
10:26:23 AM,7/23/2024,240723-102623-Mohonk.bin,Mohonk,0,-0.33,730.3,0.66,90.9,89.7,58,0.04,89.6,106.4,8.69,106.4,41.76786,-74.15560,382.3,8.16,-81.6,11.9,2.86,25.665,
10:26:01 AM,7/23/2024,240723-102601-Mohonk.bin,Mohonk,0,-0.29,730.3,0.73,90.9,89.7,58,0.04,89.6,106.5,8.69,106.5,41.76791,-74.15563,375.8,8.16,-82.0,11.9,2.86,25.659,
10:25:38 AM,7/23/2024,240723-102538-Mohonk.bin,Mohonk,0,-0.28,730.3,0.68,90.9,89.8,58,0.04,89.7,106.5,8.70,106.5,0.00000,0.00000,0.0,8.16,-81.9,11.9,2.86,25.652,
10:25:09 AM,7/23/2024,240723-102509-Mohonk.bin,Mohonk,0,-0.24,730.3,0.61,91.0,89.9,58,0.04,89.8,106.8,8.72,106.8,0.00000,0.00000,0.0,8.16,-81.8,11.9,2.86,25.622,
10:24:48 AM,7/23/2024,240723-102448-Mohonk.bin,Mohonk,0,-0.23,730.4,0.60,92.5,91.6,60,0.04,91.5,107.0,8.76,107.0,0.00000,0.00000,0.0,8.12,-79.5,11.9,2.86,25.491,
10:44:19 AM,7/17/2024,240717-104419-Mohonk.bin,Mohonk,0,0.25,726.0,0.24,62.4,98.4,64,0.05,99.9,5.8,0.72,5.8,41.76784,-74.15555,398.9,6.43,17.1,11.9,2.86,5.862,
10:43:57 AM,7/17/2024,240717-104357-Mohonk.bin,Mohonk,0,0.20,725.9,0.11,62.0,97.7,63,0.05,99.2,7.6,0.95,7.6,41.76786,-74.15555,394.2,6.44,16.4,11.9,2.86,5.869,
10:43:18 AM,7/17/2024,240717-104318-Mohonk.bin,Mohonk,0,0.16,725.9,0.11,61.6,96.9,63,0.05,98.4,13.8,1.72,13.8,41.76790,-74.15555,385.1,6.47,15.2,11.9,2.86,5.940,
10:42:57 AM,7/17/2024,240717-104256-Mohonk.bin,Mohonk,0,0.16,726.0,0.10,61.1,96.0,62,0.04,97.5,18.3,2.28,18.3,41.76789,-74.15556,386.9,6.48,14.2,11.9,2.86,5.974,
10:42:36 AM,7/17/2024,240717-104236-Mohonk.bin,Mohonk,0,0.13,725.9,0.10,60.8,95.4,62,0.04,96.9,24.3,3.02,24.3,41.76790,-74.15556,388.5,6.51,12.9,11.9,2.86,5.986,
10:42:13 AM,7/17/2024,240717-104213-Mohonk.bin,Mohonk,0,0.13,726.0,0.11,60.1,94.3,61,0.04,95.8,29.8,3.70,29.8,41.76789,-74.15556,386.3,6.54,11.1,11.9,2.86,6.032,
10:41:49 AM,7/17/2024,240717-104148-Mohonk.bin,Mohonk,0,0.18,725.9,0.21,60.0,93.9,61,0.04,95.4,36.2,4.50,36.2,41.76789,-74.15554,381.9,6.58,9.0,11.9,2.86,6.103,
10:41:14 AM,7/17/2024,240717-104114-Mohonk.bin,Mohonk,0,0.21,725.9,0.38,60.1,93.5,61,0.04,95.0,45.5,5.63,45.5,41.76790,-74.15554,381.4,6.65,5.2,11.9,2.86,6.269,
10:40:49 AM,7/17/2024,240717-104049-Mohonk.bin,Mohonk,0,0.14,725.9,0.20,60.2,93.2,61,0.04,94.7,52.0,6.40,52.0,41.76790,-74.15554,384.4,6.71,1.9,11.9,2.86,6.448,
10:40:26 AM,7/17/2024,240717-104026-Mohonk.bin,Mohonk,0,0.18,726.0,0.26,60.2,92.5,60,0.04,94.0,58.6,7.16,58.6,41.76790,-74.15554,386.1,6.78,-1.6,11.9,2.86,6.689,
10:40:04 AM,7/17/2024,240717-104003-Mohonk.bin,Mohonk,0,0.16,726.1,0.30,60.3,92.4,60,0.04,93.9,64.6,7.88,64.6,41.76790,-74.15555,386.4,6.84,-5.1,11.9,2.86,6.800,
10:39:44 AM,7/17/2024,240717-103944-Mohonk.bin,Mohonk,0,0.16,725.9,0.30,60.6,92.2,60,0.04,93.8,71.5,8.68,71.5,41.76789,-74.15555,387.3,6.91,-8.9,11.9,2.86,7.024,
10:39:27 AM,7/17/2024,240717-103926-Mohonk.bin,Mohonk,0,0.17,725.9,0.38,60.8,92.0,60,0.04,93.6,78.2,9.43,78.2,41.76790,-74.15556,386.4,6.97,-12.5,11.9,2.86,7.246,
10:39:08 AM,7/17/2024,240717-103908-Mohonk.bin,Mohonk,0,0.19,725.9,0.43,61.2,91.8,60,0.04,93.3,83.2,9.95,83.2,41.76790,-74.15555,390.1,7.04,-15.9,11.9,2.86,7.591,
10:38:47 AM,7/17/2024,240717-103847-Mohonk.bin,Mohonk,0,0.22,725.9,0.46,61.5,91.7,60,0.04,93.3,87.7,10.44,87.7,41.76790,-74.15556,392.4,7.10,-19.4,11.9,2.86,7.766,
10:38:28 AM,7/17/2024,240717-103827-Mohonk.bin,Mohonk,0,0.22,725.9,0.59,61.9,91.3,59,0.04,92.9,92.1,10.87,92.1,41.76792,-74.15557,392.0,7.17,-23.0,11.9,2.86,8.143,
10:38:07 AM,7/17/2024,240717-103806-Mohonk.bin,Mohonk,0,0.19,725.9,0.60,62.2,91.3,59,0.04,92.9,97.9,11.50,97.9,41.76793,-74.15556,392.0,7.24,-27.4,11.9,2.86,8.290,
10:37:36 AM,7/17/2024,240717-103736-Mohonk.bin,Mohonk,0,0.21,726.0,0.64,63.1,91.6,60,0.04,93.2,104.6,12.16,104.6,41.76787,-74.15557,392.5,7.34,-33.0,11.9,2.86,8.727,
10:37:14 AM,7/17/2024,240717-103714-Mohonk.bin,Mohonk,0,0.23,725.9,0.71,64.1,90.8,59,0.04,92.4,109.2,12.43,109.2,41.76789,-74.15556,389.2,7.40,-36.2,11.9,2.86,9.589,
10:36:34 AM,7/17/2024,240717-103634-Mohonk.bin,Mohonk,0,0.22,725.9,0.73,65.2,90.9,59,0.04,92.5,114.6,12.87,114.6,41.76788,-74.15555,383.6,7.50,-41.4,11.9,2.86,10.198,
10:35:50 AM,7/17/2024,240717-103550-Mohonk.bin,Mohonk,0,0.24,725.9,0.77,66.1,90.7,59,0.04,92.3,118.3,13.10,118.3,41.76791,-74.15556,383.6,7.57,-45.3,11.9,2.86,10.790,
10:34:32 AM,7/17/2024,240717-103432-Mohonk.bin,Mohonk,0,0.19,725.9,0.70,66.5,90.9,59,0.04,92.5,120.7,13.33,120.7,41.76786,-74.15558,383.1,7.70,-52.8,11.9,2.86,10.916,
10:34:04 AM,7/17/2024,240717-103404-Mohonk.bin,Mohonk,0,0.11,725.8,0.76,68.1,90.7,59,0.04,92.3,123.8,13.36,123.8,41.76788,-74.15557,381.6,7.77,-56.7,11.9,2.85,11.921,
10:33:14 AM,7/17/2024,240717-103314-Mohonk.bin,Mohonk,0,0.17,725.9,0.87,70.0,90.8,59,0.04,92.3,128.8,13.57,128.8,41.76790,-74.15558,379.6,7.90,-64.4,11.9,2.86,13.001,
10:32:52 AM,7/17/2024,240717-103252-Mohonk.bin,Mohonk,0,0.11,725.9,0.82,71.2,90.9,59,0.04,92.4,130.1,13.51,130.1,41.76790,-74.15559,379.2,7.93,-66.3,11.9,2.85,13.612,
10:32:26 AM,7/17/2024,240717-103226-Mohonk.bin,Mohonk,0,0.01,726.0,0.85,72.6,91.1,59,0.04,92.5,132.1,13.50,132.1,41.76790,-74.15559,377.4,7.97,-68.7,11.9,2.86,14.363,
10:31:56 AM,7/17/2024,240717-103156-Mohonk.bin,Mohonk,0,0.06,725.9,0.90,74.8,91.7,60,0.04,93.1,133.2,13.33,133.2,41.76788,-74.15556,378.3,7.95,-67.4,11.9,2.86,15.343,
10:31:28 AM,7/17/2024,240717-103127-Mohonk.bin,Mohonk,0,0.02,726.0,0.88,77.0,92.8,60,0.04,94.1,132.2,13.00,132.2,41.76784,-74.15556,380.7,7.95,-67.5,11.9,2.86,16.135,
10:31:02 AM,7/17/2024,240717-103102-Mohonk.bin,Mohonk,0,-0.05,725.9,1.00,79.1,92.9,60,0.04,94.0,133.2,12.80,133.2,41.76787,-74.15556,380.0,7.96,-68.7,11.9,2.86,17.269,
10:30:40 AM,7/17/2024,240717-103040-Mohonk.bin,Mohonk,0,-0.02,725.9,0.93,81.5,93.0,60,0.04,94.0,133.5,12.49,133.5,41.76792,-74.15558,377.6,8.03,-72.7,11.9,2.85,18.541,
10:30:11 AM,7/17/2024,240717-103011-Mohonk.bin,Mohonk,0,-0.01,725.9,1.28,83.1,93.5,61,0.04,94.5,132.2,12.22,132.2,41.76792,-74.15556,379.4,8.22,-83.6,11.9,2.85,19.156,
10:29:38 AM,7/17/2024,240717-102938-Mohonk.bin,Mohonk,0,-0.09,726.0,0.98,87.0,93.3,61,0.04,93.9,123.1,10.87,123.1,41.76792,-74.15556,380.4,8.12,-78.4,11.9,2.85,21.446,
10:29:06 AM,7/17/2024,240717-102906-Mohonk.bin,Mohonk,0,-0.24,725.9,0.87,90.0,92.8,60,0.04,93.1,118.4,10.07,118.4,41.76793,-74.15557,382.0,8.53,-102.8,11.9,2.85,23.431,
10:28:44 AM,7/17/2024,240717-102844-Mohonk.bin,Mohonk,0,-0.29,726.0,0.67,92.3,92.9,60,0.04,93.0,115.9,9.64,115.9,41.76794,-74.15557,383.1,8.49,-100.6,11.9,2.85,24.632,
10:28:21 AM,7/17/2024,240717-102821-Mohonk.bin,Mohonk,0,-0.27,725.9,0.78,93.4,91.9,60,0.04,91.7,112.1,9.11,112.1,41.76793,-74.15556,383.9,8.44,-98.2,11.9,2.85,25.849,
10:27:58 AM,7/17/2024,240717-102758-Mohonk.bin,Mohonk,0,-0.37,725.9,0.55,93.6,91.1,59,0.04,90.9,105.6,8.50,105.6,41.76794,-74.15557,383.7,7.99,-72.1,11.9,2.85,26.420,
10:27:29 AM,7/17/2024,240717-102729-Mohonk.bin,Mohonk,0,-0.38,725.9,0.61,93.7,91.2,59,0.04,90.9,105.8,8.51,105.8,41.76795,-74.15557,386.0,8.02,-73.6,11.9,2.85,26.432,
10:27:03 AM,7/17/2024,240717-102703-Mohonk.bin,Mohonk,0,-0.33,725.8,0.71,93.8,91.2,59,0.04,90.9,106.2,8.55,106.2,41.76792,-74.15554,383.9,8.04,-75.0,11.9,2.85,26.460,
10:26:39 AM,7/17/2024,240717-102639-Mohonk.bin,Mohonk,0,-0.38,725.9,0.58,93.8,91.2,59,0.04,90.9,106.7,8.58,106.7,41.76790,-74.15549,387.5,8.08,-77.1,11.9,2.85,26.490,
10:26:04 AM,7/17/2024,240717-102604-Mohonk.bin,Mohonk,0,-0.35,725.9,0.60,93.8,91.2,59,0.04,90.9,107.2,8.62,107.2,41.76788,-74.15552,382.7,8.14,-80.7,11.9,2.85,26.521,
10:25:36 AM,7/17/2024,240717-102536-Mohonk.bin,Mohonk,0,-0.39,725.9,0.58,93.8,91.1,59,0.04,90.8,107.4,8.63,107.4,41.76792,-74.15553,381.1,8.15,-81.3,11.9,2.85,26.546,
10:25:11 AM,7/17/2024,240717-102511-Mohonk.bin,Mohonk,0,-0.40,725.9,0.56,93.8,91.1,59,0.04,90.8,107.6,8.64,107.6,41.76788,-74.15554,385.5,8.17,-82.7,11.9,2.85,26.557,
10:24:48 AM,7/17/2024,240717-102448-Mohonk.bin,Mohonk,0,-0.41,725.9,0.53,93.9,91.1,59,0.04,90.8,107.9,8.66,107.9,41.76772,-74.15551,400.1,8.19,-83.5,11.9,2.85,26.578,
10:24:25 AM,7/17/2024,240717-102425-Mohonk.bin,Mohonk,0,-0.42,725.9,0.47,93.8,91.0,59,0.04,90.7,108.2,8.68,108.2,41.76772,-74.15553,399.8,8.20,-84.1,11.9,2.85,26.600,
10:24:03 AM,7/17/2024,240717-102403-Mohonk.bin,Mohonk,0,-0.39,725.9,0.46,93.8,91.0,59,0.04,90.7,108.2,8.68,108.2,41.76792,-74.15556,401.8,8.20,-84.3,11.9,2.85,26.618,
10:23:35 AM,7/17/2024,240717-102335-Mohonk.bin,Mohonk,0,-0.40,725.9,0.43,93.8,91.0,59,0.04,90.7,108.6,8.71,108.6,41.76764,-74.15553,402.4,8.20,-84.6,11.9,2.85,26.624,
10:23:08 AM,7/17/2024,240717-102307-Mohonk.bin,Mohonk,0,-0.42,726.0,0.39,93.8,91.0,59,0.04,90.7,108.9,8.73,108.9,41.76771,-74.15551,400.2,8.20,-84.4,11.9,2.85,26.622,
10:22:48 AM,7/17/2024,240717-102248-Mohonk.bin,Mohonk,0,-0.42,725.9,0.36,94.0,91.2,59,0.04,90.9,108.8,8.73,108.8,0.00000,0.00000,0.0,8.21,-84.8,11.9,2.85,26.598,
10:22:23 AM,7/17/2024,240717-102223-Mohonk.bin,Mohonk,0,-0.42,725.9,0.43,95.6,92.8,60,0.04,92.5,109.2,8.77,109.2,0.00000,0.00000,0.0,8.23,-86.3,11.9,2.85,26.569,
10:36:16 AM,7/9/2024,240709-103615-Mohonk.bin,Mohonk,0,0.26,728.9,0.09,60.9,96.2,63,0.04,97.7,13.2,1.65,13.2,41.76792,-74.15556,380.9,6.42,18.0,11.9,2.87,5.799,
10:35:47 AM,7/9/2024,240709-103547-Mohonk.bin,Mohonk,0,0.16,728.9,0.06,60.5,95.5,62,0.04,97.0,17.8,2.23,17.8,41.76788,-74.15557,380.5,6.43,17.2,11.9,2.87,5.813,
10:35:14 AM,7/9/2024,240709-103514-Mohonk.bin,Mohonk,0,0.20,728.8,0.07,59.9,94.5,61,0.04,96.0,23.7,2.96,23.7,41.76787,-74.15554,383.9,6.45,15.9,11.9,2.87,5.831,
10:34:41 AM,7/9/2024,240709-103441-Mohonk.bin,Mohonk,0,0.18,728.8,0.10,59.5,93.8,61,0.04,95.3,29.1,3.63,29.1,41.76787,-74.15555,385.1,6.48,14.7,11.9,2.87,5.853,
