TIME,DATE,FILE NAME,SITE NAME,FAULT CODE,PHYCOCYANIN (RFU)-14C102008,BAROMETER (MMHG)-24C102759,CHLOROPHYLL (RFU)-14C102008,COND (µS/CM)-15F102368,SP COND (µS/CM)-15F102368,TDS (MG/L)-15F102368,SAL (PSU)-15F102368,NLFCOND (µS/CM)-15F102368,DO (% SAT)-13C101369,DO (MG/L)-13C101369,DO (% CB)-13C101369,GPS LATITUDE (°)-24C102759,GPS LONGITUDE (°)-24C102759,ALTITUDE (M)-24C102759,CABLE POWER (VOLT)-24C102759,BATTERY POWER (VOLT)-24C102759,TEMP (°C)-15F102368
11:28:58 AM,7/9/2025,250709-112857-Mohonk.bin,Mohonk,0,-1.01,729.7,0.26,70.1,77.4,50,0.04,78,111.9,9.95,111.9,41.76786,-74.15556,383.6,11.9,2.97,20.074
11:28:48 AM,7/9/2025,250709-112847-Mohonk.bin,Mohonk,0,-0.96,729.7,0.34,70.9,75.4,49,0.03,75.8,111.9,9.8,111.9,41.76783,-74.15554,382.6,11.9,2.97,21.886
11:28:11 AM,7/9/2025,250709-112810-Mohonk.bin,Mohonk,0,-0.97,729.7,0.69,73.7,74,48,0.03,74,104.4,8.65,104.4,41.76785,-74.15559,385.6,11.9,2.97,24.817
11:28:01 AM,7/9/2025,250709-112800-Mohonk.bin,Mohonk,0,-1.03,729.7,0.43,74.2,73.8,48,0.03,73.7,104.7,8.6,104.7,41.76785,-74.15558,383.9,11.9,2.97,25.31
11:27:50 AM,7/9/2025,250709-112749-Mohonk.bin,Mohonk,0,-1.09,729.7,0.32,74.4,73.7,48,0.03,73.6,103.4,8.46,103.4,41.76786,-74.15557,382.6,11.9,2.97,25.532
11:27:41 AM,7/9/2025,250709-112740-Mohonk.bin,Mohonk,0,-1.1,729.7,0.29,74.6,73.7,48,0.03,73.6,103.2,8.42,103.2,41.76785,-74.15557,383.5,11.9,2.97,25.661
11:27:09 AM,7/9/2025,250709-112708-Mohonk.bin,Mohonk,0,-1.12,729.7,0.14,75,73.4,48,0.03,73.3,103.2,8.35,103.2,41.76786,-74.15557,383.3,11.9,2.97,26.125
11:27:02 AM,7/9/2025,250709-112701-Mohonk.bin,Mohonk,0,-1.13,729.7,0.13,75.1,73.4,48,0.03,73.3,103.4,8.36,103.4,41.76785,-74.15556,382.7,11.9,2.97,26.192
11:26:53 AM,7/9/2025,250709-112651-Mohonk.bin,Mohonk,0,-1.14,729.7,0.13,75.3,73.4,48,0.03,73.2,103.5,8.35,103.5,41.76784,-74.15555,382.9,11.9,2.97,26.325
11:26:45 AM,7/9/2025,250709-112644-Mohonk.bin,Mohonk,0,-1.16,729.7,0.15,75.5,73.5,48,0.03,73.2,103.6,8.34,103.6,41.76783,-74.15555,387.1,11.9,2.97,26.423
11:26:39 AM,7/9/2025,250709-112638-Mohonk.bin,Mohonk,0,-1.16,729.7,0.13,75.6,73.5,48,0.03,73.2,103.8,8.34,103.8,41.76782,-74.15556,392.5,11.9,2.97,26.516
11:26:30 AM,7/9/2025,250709-112629-Mohonk.bin,Mohonk,0,-1.15,729.7,0.13,75.6,73.4,48,0.03,73.2,103.9,8.34,103.9,41.76781,-74.1556,399.4,11.9,2.97,26.572
11:26:15 AM,7/9/2025,250709-112613-Mohonk.bin,Mohonk,0,-1.15,729.7,0.12,74.2,71.9,47,0.03,71.7,104.1,8.34,104.1,41.7678,-74.15559,398.2,11.9,2.97,26.655
11:25:03 AM,7/9/2025,250709-112501-Mohonk.bin,Mohonk,0,-1.17,729.7,0.11,74.3,71.9,47,0.03,71.7,104.5,8.37,104.5,41.7678,-74.1556,398.3,11.9,2.97,26.709
11:05:30 AM,7/1/2025,250701-110529-Mohonk.bin,Mohonk,0,-0.2,724.9,0.18,54,84.6,55,0.04,85.9,15.9,1.98,15.9,41.76788,-74.15558,381.1,11.9,2.98,6.056
11:05:18 AM,7/1/2025,250701-110516-Mohonk.bin,Mohonk,0,-0.13,724.9,0.39,54.2,84.9,55,0.04,86.3,17.3,2.15,17.3,41.76789,-74.15558,381.4,11.9,2.98,6.029
11:04:47 AM,7/1/2025,250701-110446-Mohonk.bin,Mohonk,0,-0.24,725,0.19,53.7,84.2,55,0.04,85.5,22.3,2.77,22.3,41.7679,-74.15557,383.2,11.9,2.98,6.061
11:04:26 AM,7/1/2025,250701-110424-Mohonk.bin,Mohonk,0,-0.2,725,0.28,53.6,83.9,55,0.04,85.2,25.9,3.21,25.9,41.76793,-74.15557,380.9,11.9,2.98,6.079
11:04:05 AM,7/1/2025,250701-110403-Mohonk.bin,Mohonk,0,-0.21,724.9,0.27,53.3,83.3,54,0.04,84.7,30,3.73,30,41.76789,-74.15554,376.4,11.9,2.98,6.108
11:03:42 AM,7/1/2025,250701-110341-Mohonk.bin,Mohonk,0,-0.18,724.9,0.4,53.1,83,54,0.04,84.3,34.1,4.23,34.1,41.76786,-74.15552,376.4,11.9,2.98,6.135
11:03:21 AM,7/1/2025,250701-110320-Mohonk.bin,Mohonk,0,-0.14,725,0.43,53,82.8,54,0.04,84.1,37.6,4.66,37.6,41.76789,-74.15554,380.4,11.9,2.98,6.164
11:03:01 AM,7/1/2025,250701-110300-Mohonk.bin,Mohonk,0,-0.14,724.9,0.68,52.9,82.5,54,0.04,83.9,40.5,5.02,40.5,41.76793,-74.15558,388.2,11.9,2.98,6.176
11:02:41 AM,7/1/2025,250701-110240-Mohonk.bin,Mohonk,0,-0.1,724.9,0.53,52.7,82,53,0.04,83.4,43.2,5.35,43.2,41.76792,-74.15557,388.6,11.9,2.98,6.262
11:02:12 AM,7/1/2025,250701-110211-Mohonk.bin,Mohonk,0,-0.16,724.9,0.7,52.6,81.8,53,0.04,83.2,45.6,5.64,45.6,41.76794,-74.15558,391.9,11.9,2.98,6.283
11:01:49 AM,7/1/2025,250701-110148-Mohonk.bin,Mohonk,0,-0.06,724.9,0.74,52.5,81.5,53,0.04,82.8,48.5,5.99,48.5,41.76797,-74.1556,395.1,11.9,2.98,6.336
11:01:26 AM,7/1/2025,250701-110125-Mohonk.bin,Mohonk,0,0.01,724.9,0.49,52.4,81.2,53,0.04,82.5,51.4,6.33,51.4,41.76789,-74.15554,388.1,11.9,2.98,6.429
11:01:05 AM,7/1/2025,250701-110103-Mohonk.bin,Mohonk,0,0.3,724.9,1.11,52.4,81.1,53,0.04,82.4,55.3,6.81,55.3,41.76795,-74.15559,389.1,11.9,2.98,6.448
11:00:43 AM,7/1/2025,250701-110042-Mohonk.bin,Mohonk,0,0.46,724.9,9.57,52.1,80.6,52,0.04,81.9,61.2,7.52,61.2,41.76793,-74.15558,387.8,11.9,2.98,6.509
11:00:21 AM,7/1/2025,250701-110020-Mohonk.bin,Mohonk,0,0.7,724.9,1.1,52,80.2,52,0.04,81.5,67.4,8.26,67.4,41.76794,-74.15559,389.6,11.9,2.98,6.613
10:59:52 AM,7/1/2025,250701-105951-Mohonk.bin,Mohonk,0,1.98,725,14.55,52,79.8,52,0.04,81.1,72.2,8.81,72.2,41.76794,-74.1556,385.3,11.9,2.98,6.794
10:59:31 AM,7/1/2025,250701-105930-Mohonk.bin,Mohonk,0,1.51,724.9,5.84,52.1,79.7,52,0.04,81,75.1,9.15,75.1,41.76794,-74.15561,387,11.9,2.98,6.859
10:59:09 AM,7/1/2025,250701-105908-Mohonk.bin,Mohonk,0,1.64,724.9,6.95,52.1,79.7,52,0.04,81,78.4,9.54,78.4,41.76797,-74.15561,388.9,11.9,2.98,6.902
10:58:47 AM,7/1/2025,250701-105846-Mohonk.bin,Mohonk,0,1.45,724.9,6.62,52.4,79.6,52,0.04,81,82.5,9.99,82.5,41.76793,-74.15557,386.2,11.9,2.98,7.077
10:58:26 AM,7/1/2025,250701-105825-Mohonk.bin,Mohonk,0,0.91,725,2.11,52.8,80,52,0.04,81.4,83.9,10.14,83.9,41.76796,-74.15557,393,11.9,2.98,7.169
10:58:04 AM,7/1/2025,250701-105803-Mohonk.bin,Mohonk,0,0.82,725,3.79,53,80.2,52,0.04,81.6,84.8,10.23,84.8,41.76793,-74.15556,394.6,11.9,2.98,7.227
10:57:35 AM,7/1/2025,250701-105734-Mohonk.bin,Mohonk,0,0.67,725,5,53.3,80.2,52,0.04,81.5,88.5,10.63,88.5,41.76796,-74.15558,394.7,11.9,2.98,7.437
10:57:05 AM,7/1/2025,250701-105704-Mohonk.bin,Mohonk,0,0.51,725.1,2.7,53.7,80.2,52,0.04,81.5,98.6,11.76,98.6,41.76789,-74.15555,393,11.9,2.98,7.723
10:56:45 AM,7/1/2025,250701-105644-Mohonk.bin,Mohonk,0,0.65,725,1.92,54,79.9,52,0.04,81.3,107.4,12.7,107.4,41.76788,-74.15554,393.5,11.9,2.98,8.042
10:56:23 AM,7/1/2025,250701-105622-Mohonk.bin,Mohonk,0,0.03,724.9,0.92,54.3,79.5,52,0.04,80.9,113.7,13.33,113.7,41.76788,-74.15553,388,11.9,2.98,8.391
10:56:00 AM,7/1/2025,250701-105559-Mohonk.bin,Mohonk,0,-0.01,725.1,4.41,54.7,79.7,52,0.04,81.1,115.6,13.49,115.6,41.76786,-74.15556,389,11.9,2.98,8.622
10:55:32 AM,7/1/2025,250701-105531-Mohonk.bin,Mohonk,0,-0.31,725,0.74,55.4,79.4,52,0.04,80.8,118.1,13.6,118.1,41.76789,-74.15552,387.3,11.9,2.98,9.147
10:55:07 AM,7/1/2025,250701-105506-Mohonk.bin,Mohonk,0,-0.36,725,0.78,55.9,79.4,52,0.04,80.8,119,13.58,119,41.76789,-74.15553,385.5,11.9,2.98,9.515
10:54:41 AM,7/1/2025,250701-105440-Mohonk.bin,Mohonk,0,-0.33,725,0.8,56.5,79.4,52,0.04,80.8,119.9,13.56,119.9,41.76788,-74.15553,387.8,11.9,2.98,9.927
10:54:20 AM,7/1/2025,250701-105419-Mohonk.bin,Mohonk,0,-0.34,725,0.73,57.1,79.7,52,0.04,81.1,120.6,13.55,120.6,41.76788,-74.15546,390.3,11.9,2.98,10.181
10:53:55 AM,7/1/2025,250701-105354-Mohonk.bin,Mohonk,0,-0.45,725,0.6,57.9,79.5,52,0.04,80.9,120.6,13.37,120.6,41.76788,-74.15544,395.6,11.9,2.98,10.78
10:53:33 AM,7/1/2025,250701-105332-Mohonk.bin,Mohonk,0,-0.45,724.9,0.92,59.2,80.2,52,0.04,81.6,120.6,13.19,120.6,41.76787,-74.15541,395.6,11.9,2.98,11.306
10:53:09 AM,7/1/2025,250701-105308-Mohonk.bin,Mohonk,0,-0.43,724.9,1.37,60.8,80,52,0.04,81.3,120.4,12.85,120.4,41.76781,-74.1555,385.5,11.9,2.98,12.423
10:52:49 AM,7/1/2025,250701-105248-Mohonk.bin,Mohonk,0,-0.45,725.1,1.04,61.5,79.6,52,0.04,81,118.7,12.49,118.7,41.76788,-74.15555,382.2,11.9,2.98,13.041
10:52:28 AM,7/1/2025,250701-105227-Mohonk.bin,Mohonk,0,-0.53,725,1.28,62.9,79.4,52,0.04,80.6,115.6,11.88,115.6,41.76787,-74.15555,380,11.9,2.98,14.118
10:52:04 AM,7/1/2025,250701-105202-Mohonk.bin,Mohonk,0,-0.66,724.9,0.63,64,78.4,51,0.04,79.6,113.9,11.38,113.9,41.76785,-74.15555,379,11.9,2.98,15.384
10:51:38 AM,7/1/2025,250701-105137-Mohonk.bin,Mohonk,0,-0.74,724.9,0.57,65.1,77.1,50,0.04,78.1,113.3,10.97,113.3,41.76787,-74.15556,376.3,11.9,2.98,16.867
10:51:18 AM,7/1/2025,250701-105116-Mohonk.bin,Mohonk,0,-0.75,725,0.48,66.1,76.8,50,0.04,77.7,113.1,10.77,113.1,41.76788,-74.15556,377.3,11.9,2.98,17.735
10:51:05 AM,7/1/2025,250701-105104-Mohonk.bin,Mohonk,0,-0.82,724.9,0.48,67.1,75.1,49,0.03,75.9,112.9,10.39,112.9,41.76789,-74.15556,373,11.9,2.98,19.389
10:50:43 AM,7/1/2025,250701-105042-Mohonk.bin,Mohonk,0,-0.85,725,0.41,67.6,73.6,48,0.03,74.2,110.5,9.9,110.5,41.76789,-74.15556,368,11.9,2.98,20.751
10:50:23 AM,7/1/2025,250701-105021-Mohonk.bin,Mohonk,0,-0.93,724.9,0.23,68,72.6,47,0.03,73,105.3,9.26,105.3,41.76784,-74.15555,369.4,12,2.98,21.691
10:49:44 AM,7/1/2025,250701-104943-Mohonk.bin,Mohonk,0,-0.93,725,0.27,69.5,73,47,0.03,73.4,103.2,8.94,103.2,41.76783,-74.15552,377,11.9,2.98,22.445
10:49:15 AM,7/1/2025,250701-104914-Mohonk.bin,Mohonk,0,-0.89,725.1,0.53,70.3,72.7,47,0.03,72.9,105.3,8.98,105.3,41.76778,-74.15558,371.4,11.9,2.98,23.304
10:48:40 AM,7/1/2025,250701-104839-Mohonk.bin,Mohonk,0,-0.91,725.1,0.44,71.2,73.1,47,0.03,73.3,104.6,8.86,104.6,41.76789,-74.15551,386.8,11.9,2.98,23.686
10:48:18 AM,7/1/2025,250701-104817-Mohonk.bin,Mohonk,0,-0.97,725,0.35,71.7,73.2,48,0.03,73.3,103.5,8.72,103.5,41.76796,-74.15549,403.1,11.9,2.98,23.937
10:47:55 AM,7/1/2025,250701-104754-Mohonk.bin,Mohonk,0,-1.02,725.1,0.2,72.5,72.9,47,0.03,72.9,102.4,8.5,102.4,41.7678,-74.1555,379.6,11.9,2.98,24.709
10:47:34 AM,7/1/2025,250701-104733-Mohonk.bin,Mohonk,0,-1.07,724.9,0.18,72.6,72.9,47,0.03,72.9,102.5,8.49,102.5,41.76785,-74.15555,379.9,11.9,2.98,24.816
10:47:12 AM,7/1/2025,250701-104711-Mohonk.bin,Mohonk,0,-1.05,725,0.18,72.8,72.9,47,0.03,72.9,102.6,8.49,102.6,41.76788,-74.15556,380.7,11.9,2.98,24.931
10:46:35 AM,7/1/2025,250701-104634-Mohonk.bin,Mohonk,0,-1.04,724.9,0.17,72.7,72.8,47,0.03,72.8,103,8.51,103,41.76789,-74.15554,374.3,11.9,2.98,24.98
10:46:09 AM,7/1/2025,250701-104607-Mohonk.bin,Mohonk,0,-1.06,725,0.17,72.7,72.7,47,0.03,72.7,103.1,8.52,103.1,41.76793,-74.15553,374.2,11.9,2.98,24.982
10:45:25 AM,7/1/2025,250701-104524-Mohonk.bin,Mohonk,0,-1.05,725,0.15,72.7,72.7,47,0.03,72.7,103.1,8.52,103.1,0,0,0,11.9,2.98,24.991
10:45:03 AM,7/1/2025,250701-104501-Mohonk.bin,Mohonk,0,-1.06,725,0.13,72.7,72.7,47,0.03,72.7,103,8.51,103,0,0,0,11.9,2.98,24.997
10:44:50 AM,7/1/2025,250701-104449-Mohonk.bin,Mohonk,0,-1.04,724.9,0.15,72.6,72.6,47,0.03,72.6,103.1,8.51,103.1,0,0,0,11.9,2.98,25.012
10:44:18 AM,7/1/2025,250701-104417-Mohonk.bin,Mohonk,0,-1.06,724.9,0.13,72.7,72.6,47,0.03,72.6,103.1,8.52,103.1,0,0,0,11.9,2.97,25.015
10:43:41 AM,7/1/2025,250701-104340-Mohonk.bin,Mohonk,0,-1.06,725,0.13,72.8,72.8,47,0.03,72.8,100.6,8.3,100.6,0,0,0,11.9,2.98,25.027
11:04:54 AM,6/26/2025,250626-110453-Mohonk.bin,Mohonk,0,-0.13,731.5,0.28,54.2,85,55,0.04,86.4,20,2.49,20,41.76791,-74.15553,379.7,11.9,3,5.993
11:04:33 AM,6/26/2025,250626-110432-Mohonk.bin,Mohonk,0,-0.16,731.5,0.2,53.9,84.6,55,0.04,85.9,22.6,2.82,22.6,41.76784,-74.15557,388.6,11.9,3,6.006
11:04:07 AM,6/26/2025,250626-110406-Mohonk.bin,Mohonk,0,-0.17,731.6,0.37,53.8,84.4,55,0.04,85.8,26.2,3.26,26.2,41.76785,-74.15558,386.9,11.9,3,6.006
11:03:44 AM,6/26/2025,250626-110343-Mohonk.bin,Mohonk,0,-0.21,731.5,0.19,53.4,83.8,54,0.04,85.1,30.2,3.76,30.2,41.76788,-74.15559,381.4,11.9,3,6.024
11:03:07 AM,6/26/2025,250626-110306-Mohonk.bin,Mohonk,0,-0.18,731.6,0.27,52.9,83,54,0.04,84.3,35.2,4.38,35.2,41.76786,-74.15558,383.3,11.9,3,6.041
11:02:28 AM,6/26/2025,250626-110227-Mohonk.bin,Mohonk,0,-0.17,731.5,0.38,52.9,82.8,54,0.04,84.1,36.9,4.59,36.9,41.76786,-74.15558,381.7,11.9,3,6.077
11:01:58 AM,6/26/2025,250626-110157-Mohonk.bin,Mohonk,0,-0.15,731.5,0.29,53.2,83.2,54,0.04,84.5,37.7,4.67,37.7,41.76791,-74.15556,381.2,11.9,3,6.135
11:01:26 AM,6/26/2025,250626-110125-Mohonk.bin,Mohonk,0,-0.17,731.5,0.32,53.2,83.1,54,0.04,84.4,40.4,5.01,40.4,41.76788,-74.15558,383.8,11.9,3,6.204
11:00:55 AM,6/26/2025,250626-110053-Mohonk.bin,Mohonk,0,-0.13,731.5,0.34,52.9,82.4,54,0.04,83.7,46.2,5.71,46.2,41.76784,-74.15557,382.6,11.9,3,6.251
11:00:26 AM,6/26/2025,250626-110025-Mohonk.bin,Mohonk,0,0.09,731.4,0.65,52.6,81.8,53,0.04,83.1,51.8,6.39,51.8,41.76785,-74.15557,382.5,11.9,3,6.316
10:59:57 AM,6/26/2025,250626-105956-Mohonk.bin,Mohonk,0,-0.08,731.5,0.59,52.4,81.4,53,0.04,82.7,56.2,6.94,56.2,41.76786,-74.15559,383.8,11.9,3,6.349
10:59:28 AM,6/26/2025,250626-105927-Mohonk.bin,Mohonk,0,0.11,731.5,0.97,52.4,81.1,53,0.04,82.4,59.6,7.34,59.6,41.76786,-74.15565,387.7,11.9,3,6.453
10:58:47 AM,6/26/2025,250626-105846-Mohonk.bin,Mohonk,0,0.13,731.5,1.17,52.6,81.1,53,0.04,82.5,62.3,7.63,62.3,41.76786,-74.1556,382.2,11.9,3,6.602
10:58:13 AM,6/26/2025,250626-105812-Mohonk.bin,Mohonk,0,0.35,731.5,1.65,52.9,81.1,53,0.04,82.5,66.6,8.14,66.6,41.76784,-74.15561,380.9,11.9,3,6.762
10:57:31 AM,6/26/2025,250626-105730-Mohonk.bin,Mohonk,0,0.52,731.5,1.14,52.7,80.5,52,0.04,81.8,76.2,9.26,76.2,41.76785,-74.15559,383.5,11.9,3,6.938
10:57:02 AM,6/26/2025,250626-105701-Mohonk.bin,Mohonk,0,0.91,731.4,3.45,52.7,80.3,52,0.04,81.6,80.9,9.81,80.9,41.76783,-74.15558,389.7,11.9,3,7.036
10:56:28 AM,6/26/2025,250626-105627-Mohonk.bin,Mohonk,0,1.49,731.4,2.45,52.9,80.1,52,0.04,81.4,87.7,10.58,87.7,41.76785,-74.15556,384.4,11.9,3,7.246
10:56:05 AM,6/26/2025,250626-105604-Mohonk.bin,Mohonk,0,1.39,731.5,5.77,53.1,80.2,52,0.04,81.5,91.1,10.96,91.1,41.76783,-74.15556,385.1,11.9,3,7.352
10:55:26 AM,6/26/2025,250626-105525-Mohonk.bin,Mohonk,0,1.06,731.5,1.48,53.3,80.1,52,0.04,81.5,94.3,11.31,94.3,41.76784,-74.15556,385.9,11.9,3,7.492
10:54:53 AM,6/26/2025,250626-105452-Mohonk.bin,Mohonk,0,1.05,731.4,3.24,53.5,80.2,52,0.04,81.5,97.6,11.67,97.6,41.76783,-74.15556,393.6,11.9,3,7.607
10:54:23 AM,6/26/2025,250626-105422-Mohonk.bin,Mohonk,0,0.43,731.5,0.76,53.9,80.3,52,0.04,81.6,103.1,12.27,103.1,41.76783,-74.15558,391.6,11.9,3,7.782
10:53:57 AM,6/26/2025,250626-105356-Mohonk.bin,Mohonk,0,0.14,731.5,0.99,54.4,80.2,52,0.04,81.6,107,12.63,107,41.76784,-74.15558,382.8,11.9,3,8.137
10:53:14 AM,6/26/2025,250626-105313-Mohonk.bin,Mohonk,0,0.32,731.4,3.32,55,80.3,52,0.04,81.7,114.6,13.39,114.6,41.76783,-74.15559,387.2,11.9,3,8.553
10:52:43 AM,6/26/2025,250626-105242-Mohonk.bin,Mohonk,0,0.19,731.4,1.5,55.9,80.2,52,0.04,81.7,118.1,13.62,118.1,41.76783,-74.15561,385,11.9,3,9.1
10:52:11 AM,6/26/2025,250626-105210-Mohonk.bin,Mohonk,0,-0.04,731.4,1.97,56.6,80.4,52,0.04,81.8,119.3,13.62,119.3,41.76783,-74.15561,384.8,11.9,3,9.487
10:51:31 AM,6/26/2025,250626-105130-Mohonk.bin,Mohonk,0,-0.13,731.5,0.58,57.7,80.3,52,0.04,81.7,121,13.57,121,41.76783,-74.15565,390.1,11.9,3,10.238
10:51:02 AM,6/26/2025,250626-105101-Mohonk.bin,Mohonk,0,-0.19,731.3,1.07,58.1,80.3,52,0.04,81.7,121.4,13.52,121.4,41.76782,-74.15565,389.2,11.9,3,10.559
10:50:35 AM,6/26/2025,250626-105034-Mohonk.bin,Mohonk,0,-0.28,731.4,1.23,58.9,80.3,52,0.04,81.7,122.2,13.46,122.2,41.76785,-74.15559,386.7,11.9,3,11.062
10:50:06 AM,6/26/2025,250626-105005-Mohonk.bin,Mohonk,0,-0.28,731.4,1.26,59.9,80.5,52,0.04,81.9,122.6,13.34,122.6,41.76782,-74.15564,392.3,11.9,3,11.559
10:49:43 AM,6/26/2025,250626-104942-Mohonk.bin,Mohonk,0,-0.37,731.4,1.14,60.4,80.2,52,0.04,81.6,121.7,13.09,121.7,41.76784,-74.15564,388.7,11.9,3,12.074
10:49:10 AM,6/26/2025,250626-104909-Mohonk.bin,Mohonk,0,-0.43,731.4,0.97,61.5,80.6,52,0.04,82,120,12.76,120,41.76786,-74.15563,386.8,11.9,3,12.586
10:48:38 AM,6/26/2025,250626-104837-Mohonk.bin,Mohonk,0,-0.45,731.3,1.2,62,80.2,52,0.04,81.5,117.6,12.34,117.6,41.76788,-74.15557,385.5,11.9,3,13.159
10:47:46 AM,6/26/2025,250626-104745-Mohonk.bin,Mohonk,0,-0.49,731.5,1.1,62.9,79.3,52,0.04,80.6,116.3,11.94,116.3,41.76785,-74.15556,385.6,11.9,3,14.159
10:47:19 AM,6/26/2025,250626-104718-Mohonk.bin,Mohonk,0,-0.52,731.4,1.18,63.4,78.1,51,0.04,79.3,115.6,11.62,115.6,41.76785,-74.15558,386.5,11.9,3,15.138
10:46:55 AM,6/26/2025,250626-104654-Mohonk.bin,Mohonk,0,-0.45,731.4,1.14,64.7,77.5,50,0.04,78.6,115,11.27,115,41.76785,-74.15558,386,11.9,3,16.289
10:46:28 AM,6/26/2025,250626-104627-Mohonk.bin,Mohonk,0,-0.58,731.5,1.05,65.7,76.4,50,0.04,77.3,113.3,10.8,113.3,41.76786,-74.15559,380.5,11.9,3,17.637
10:46:04 AM,6/26/2025,250626-104603-Mohonk.bin,Mohonk,0,-0.69,731.5,0.85,66.9,74.9,49,0.03,75.7,112,10.3,112,41.76788,-74.15559,377.2,11.9,3,19.414
10:45:39 AM,6/26/2025,250626-104538-Mohonk.bin,Mohonk,0,-0.73,731.4,0.69,67.5,74.2,48,0.03,74.8,110.1,9.95,110.1,41.76791,-74.15557,374.2,11.9,3,20.314
10:44:52 AM,6/26/2025,250626-104451-Mohonk.bin,Mohonk,0,-0.83,731.4,0.59,69.4,74.3,48,0.03,74.8,104.4,9.21,104.4,41.76788,-74.15557,377.3,11.9,3,21.522
10:44:16 AM,6/26/2025,250626-104415-Mohonk.bin,Mohonk,0,-0.84,731.5,0.61,71.2,74.7,49,0.03,75.1,102.7,8.89,102.7,41.76788,-74.15559,372.6,11.9,3,22.489
10:43:54 AM,6/26/2025,250626-104353-Mohonk.bin,Mohonk,0,-0.88,731.5,0.56,71.5,74.1,48,0.03,74.3,106.5,9.1,106.5,41.76788,-74.15558,376.7,11.9,3,23.155
10:43:27 AM,6/26/2025,250626-104326-Mohonk.bin,Mohonk,0,-0.88,731.5,0.5,72.1,73.5,48,0.03,73.7,109.3,9.2,109.3,41.76788,-74.15559,376.3,11.9,3,23.969
10:42:52 AM,6/26/2025,250626-104251-Mohonk.bin,Mohonk,0,-0.93,731.5,0.41,73.1,73.8,48,0.03,73.8,104.9,8.75,104.9,41.76789,-74.15559,375.5,11.9,3,24.512
10:42:27 AM,6/26/2025,250626-104226-Mohonk.bin,Mohonk,0,-0.92,731.5,0.46,73.6,73.8,48,0.03,73.8,103.6,8.58,103.6,41.76789,-74.15559,375.1,11.9,3,24.861
10:42:00 AM,6/26/2025,250626-104158-Mohonk.bin,Mohonk,0,-0.99,731.5,0.32,73.6,73.4,48,0.03,73.3,105.4,8.68,105.4,41.76788,-74.15559,377.8,11.9,3,25.194
10:41:32 AM,6/26/2025,250626-104130-Mohonk.bin,Mohonk,0,-1.01,731.5,0.23,73.7,73.4,48,0.03,73.4,105.7,8.7,105.7,41.76791,-74.15558,377.7,11.9,3,25.219
10:41:09 AM,6/26/2025,250626-104107-Mohonk.bin,Mohonk,0,-0.98,731.5,0.24,73.7,73.4,48,0.03,73.3,105.7,8.7,105.7,0,0,0,11.9,3,25.221
10:40:36 AM,6/26/2025,250626-104035-Mohonk.bin,Mohonk,0,-0.98,731.5,0.25,73.7,73.4,48,0.03,73.3,105.8,8.7,105.8,41.7681,-74.15491,384.9,11.9,3,25.221
10:40:10 AM,6/26/2025,250626-104009-Mohonk.bin,Mohonk,0,-0.99,731.5,0.24,73.7,73.4,48,0.03,73.3,105.9,8.71,105.9,0,0,0,11.9,3,25.222
10:39:40 AM,6/26/2025,250626-103939-Mohonk.bin,Mohonk,0,-1,731.5,0.21,73.7,73.4,48,0.03,73.3,106.3,8.75,106.3,0,0,0,11.9,3,25.214
10:38:55 AM,6/18/2025,250618-103854-Mohonk.bin,Mohonk,0,-0.27,727.3,0.12,54.2,85,55,0.04,86.4,28.8,3.58,28.8,41.76782,-74.15559,386.5,11.9,3.01,5.993
10:38:35 AM,6/18/2025,250618-103834-Mohonk.bin,Mohonk,0,-0.26,727.3,0.14,53.9,84.6,55,0.04,85.9,34.3,4.26,34.3,41.76782,-74.15559,387.9,11.9,3.01,5.999
10:38:13 AM,6/18/2025,250618-103812-Mohonk.bin,Mohonk,0,-0.28,727.3,0.15,53.4,83.7,54,0.04,85,39.2,4.88,39.2,41.76782,-74.15562,389.8,11.9,3.01,6.024
10:37:54 AM,6/18/2025,250618-103753-Mohonk.bin,Mohonk,0,-0.25,727.3,0.19,53,83.1,54,0.04,84.4,43.5,5.41,43.5,41.76783,-74.15556,391.8,11.9,3.01,6.037
10:37:33 AM,6/18/2025,250618-103732-Mohonk.bin,Mohonk,0,-0.26,727.3,0.18,52.7,82.5,54,0.04,83.8,47.8,5.94,47.8,41.76781,-74.1555,397,11.9,3.01,6.061
10:37:11 AM,6/18/2025,250618-103710-Mohonk.bin,Mohonk,0,-0.24,727.3,0.23,52.5,82.1,53,0.04,83.4,51,6.33,51,41.76782,-74.15551,397.2,11.9,3.01,6.106
10:36:51 AM,6/18/2025,250618-103650-Mohonk.bin,Mohonk,0,-0.2,727.3,0.28,52.4,81.9,53,0.04,83.3,53.5,6.63,53.5,41.76783,-74.15553,399.3,11.9,3.01,6.154
10:36:31 AM,6/18/2025,250618-103630-Mohonk.bin,Mohonk,0,-0.21,727.3,0.36,52.4,81.8,53,0.04,83.1,56,6.93,56,41.76787,-74.15552,399.1,11.9,3.01,6.191
10:36:11 AM,6/18/2025,250618-103610-Mohonk.bin,Mohonk,0,-0.08,727.2,0.8,52.2,81.4,53,0.04,82.7,58.4,7.22,58.4,41.76794,-74.15552,399,11.9,3.01,6.237
10:35:51 AM,6/18/2025,250618-103549-Mohonk.bin,Mohonk,0,-0.15,727.3,0.41,52,81,53,0.04,82.3,61.2,7.57,61.2,41.76785,-74.15555,400.2,11.9,3.01,6.276
